"FILE_NAME","Room","Capacity","UUID","Professor","Class","Title","Type","Time","Length"
"SPRING_2003","EMCB 102",0,"U0378834","YOUNG, G. W.","CP SC 3720-001","Analog/Dig Interfaces","LECTURE","T1225|H1225",80
"SPRING_2003","MEB 2265",1,"U0378834","YOUNG, G. W.","CP SC 3720-002","Analog/Dig Interfaces","LABORATORY","T1400",180
"SPRING_2003","MEB 2265",1,"U0378834","YOUNG, G. W.","CP SC 3720-003","Analog/Dig Interfaces","LABORATORY","W1150",180
"SPRING_2003","MEB 2265",1,"U0378834","YOUNG, G. W.","CP SC 3720-004","Analog/Dig Interfaces","LABORATORY","W1505",180
"SPRING_2003","MEB 2265",1,"U0378834","YOUNG, G. W.","CP SC 3720-005","Analog/Dig Interfaces","LABORATORY","H1400",180
"SPRING_2003","MEB 2265",1,"U0378834","YOUNG, G. W.","CP SC 3720-006","Analog/Dig Interfaces","LABORATORY","F0835",180
"SPRING_2003","EMCB 101",0,"U0027837","HANSCOM, D.","CP SC 3810-001","Computer Architecture","LECTURE","T0835|H0835",115
"SPRING_2003","MEB 1208",50,"U0034459","GROW, R. W.","CP SC 3992-001","CE Prethesis","LECTURE","T1045",50
"SPRING_2003","EMCB 112",0,"U0028988","ZACHARY, J. L.","CP SC 4010-001","Teaching Intro Comp Sci","LECTURE","W1610",50
"SPRING_2003","EMCB 105",0,"U0032422","DAVIS, A. L.","CP SC 4400-001","Computer Systems","LECTURE","T1540|H1540",80
"SPRING_2003","EMCB 102",0,"U0028599","RILOFF, E. M.","CP SC 4500-001","Softwre Engineering Lab","LECTURE","M1400|W1400|F1400",50
"SPRING_2003","EMCB 102",0,"U0263022","LEE, A. H.","CP SC 4540-001","Web Software Architecture","LECTURE","T1400|H1400",80
"SPRING_2003","EMCB 112",0,"U0032913","COTTER, N. E.","CP SC 4992-001","CE Senior Thesis II","LECTURE","T1045",50
"SPRING_2003","EMCB 103",0,"U0034190","KESSLER, R. R.","CP SC 5010-001","Software Practice","LECTURE","T1400|H1400",80
"SPRING_2003","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 5010-002","Software Practice","DISCUSSION","W0940",50
"SPRING_2003","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 5010-003","Software Practice","DISCUSSION","W1045",50
"SPRING_2003","EMCB 104",0,"U0028988","ZACHARY, J. L.","CP SC 5020-001","Algorithms/Data Structs","LECTURE","T1400|H1400",80
"SPRING_2003","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 5020-002","Algorithms/Data Structs","DISCUSSION","W1150",50
"SPRING_2003","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 5020-003","Algorithms/Data Structs","DISCUSSION","W1255",50
"SPRING_2003","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 5020-004","Algorithms/Data Structs","DISCUSSION","W1400",50
"SPRING_2003","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 5020-005","Algorithms/Data Structs","DISCUSSION","W1505",50
"SPRING_2003","MEB 3105",60,"U0029074","HSIEH, W. C.","CP SC 5470-001","Compilers","LECTURE","M1045|W1045|F1045",50
"SPRING_2003","MEB 3105",60,"U0029074","HSIEH, W. C.","CP SC 5470-002","Compilers","DISCUSSION","F0940",50
"SPRING_2003","MEB 3105",60,"U0029074","HSIEH, W. C.","CP SC 5470-003","Compilers","DISCUSSION","F1150",50
"SPRING_2003","EMCB 120",0,"U0028138","LINDSTROM, G. E.","CP SC 5520-001","Anat Modern Prog Lang","LECTURE","M0940|W0940|F0940",50
"SPRING_2003","EMCB 101",0,"U0028553","RIESENFELD, R. F.","CP SC 5600-001","Intro Computer Graphics","LECTURE","M1255|W1255|F1255",50
"SPRING_2003","EMRL 241",0,"U0029088","HANSEN, C. D.","CP SC 5605-001","Hnrs Intro Comp Graphic","LECTURE","M1255|W1255|F1255",50
"SPRING_2003","EMCB 104",0,"U0223232","HARRISON, R. R.","CP SC 5720-001","Adv IC Design II","LECTURE","T0910|H0910",80
"SPRING_2003","MEB 3147",1,"U0030391","HOLLAAR, L. A.","CP SC 5940-001","Seminar","SEMINAR","M1800",80
"SPRING_2003","EMCB 101",0,"U0030110","HENDERSON, T. C.","CP SC 5961-001","Recruiting Colloquia","SPECIAL TOPICS","M1150|W1150|F1150",50
"SPRING_2003","MEB 3147",1,"U0035173","THOMPSON, W. B.","CP SC 6010-001","Research Proposals","LECTURE","T1540|H1540",80
"SPRING_2003","MEB 2325",49,"U0030676","JOHNSON, C. R.","CP SC 6220-001","Adv Sci Computing II","LECTURE","T1225|H1225",80
"SPRING_2003","EMCB 110",0,"U0176314","FLATT, M.","CP SC 6520-001","Prog Langs & Semantics","LECTURE","M1400|W1400|F1400",50
"SPRING_2003","MEB 3105",60,"U0029515","SHIRLEY, P. S.","CP SC 6620-001","Adv Computer Graphic II","LECTURE","T1400|H1400",80
"SPRING_2003","EMCB 104",0,"U0223232","HARRISON, R. R.","CP SC 6720-001","Adv IC Design II","LECTURE","T0910|H0910",80
"SPRING_2003","EMCB 102",0,"U0030110","HENDERSON, T. C.","CP SC 6930-001","Seminar","SEMINAR","M1505|W1505|F1505",115
"SPRING_2003","MEB 3147",1,"U0028138","LINDSTROM, G. E.","CP SC 6931-001","Seminar","SEMINAR","F1045",150
"SPRING_2003","EMCB 104",0,"U0030884","MYERS, C. J.","CP SC 6932-001","Seminar","SEMINAR","H1540",80
"SPRING_2003","MEB 3147",1,"U0030110","HENDERSON, T. C.","CP SC 6933-001","Seminar","SEMINAR","T1045",80
"SPRING_2003","MEB 1208",50,"U0034190","KESSLER, R. R.","CP SC 6934-001","Seminar","SEMINAR","W0940",50
"SPRING_2003","EMCB 112",0,"U0029067","CARTER, J. B.","CP SC 6935-001","Seminar","SEMINAR","M1150|W1150",115
"SPRING_2003","EMCB 122",0,"U0031775","SIKORSKI, C.","CP SC 6939-001","Seminar","SEMINAR","W1505",50
"SPRING_2003","MEB 3147",1,"U0176314","FLATT, M.","CP SC 6940-001","Seminar","SEMINAR","H1400",80
"SPRING_2003","MEB 4560",1,"U0029074","HSIEH, W. C.","CP SC 6941-001","Compilers & Progrmng Lang","SEMINAR","T1400",80
"SPRING_2003","MEB 3147",1,"U0030391","HOLLAAR, L. A.","CP SC 6944-001","Seminar","SEMINAR","M1800",80
"SPRING_2003","EMRL 241",0,"U0237293","WHITAKER, R. T.","CP SC 6964-001","Image Processing","SPECIAL TOPICS","T1045|H1045",80
"SPRING_2003","MEB 3147",1,"U9999993","KIRBY, R. M. I.","CP SC 6965-001","Adaptive Methods","LECTURE","T1045|H1045",80
"SPRING_2003","MEB 3105",60,"U0361206","PRAUN, E. C.","CP SC 6966-001","Polygonal Rep. of Surfaces","LECTURE","M1400|W1400",80
"SPRING_2003","EMCB 124",0,"U0029067","CARTER, J. B.","CP SC 7460-001","Adv Operating Systems","LECTURE","T1045|H1045",80
"SPRING_2003","MEB 3147",1,"U0035173","THOMPSON, W. B.","CP SC 7960-001","Vision Science","SPECIAL TOPICS","T0910|H0910",80
"SPRING_2003","MEB 3147",1,"U9999993","KIRBY, R. M. I.","CP SC 7960-002","Special Topics","SPECIAL TOPICS","T1045|H1045",80
"SPRING_2003","MEB 3105",60,"U0361206","PRAUN, E. C.","CP SC 7960-003","Special Topics","SPECIAL TOPICS","M1400|W1400",80
"SUMMER_2003","EMCB 101",0,"U0027837","HANSCOM, D.","CP SC 1010-001","Introduction To Unix","LECTURE","M1600",60
"SUMMER_2003","EMCB 101",0,"U0069354","PALMER, R. L.","CP SC 1020-001","Introduction to C++","LECTURE","T1045|H1045",60
"SUMMER_2003","MEB 3225",30,"U0069354","PALMER, R. L.","CP SC 1020-002","Introduction to C++","DISCUSSION","W1200",90
"SUMMER_2003","MEB 3225",30,"U0069354","PALMER, R. L.","CP SC 1020-003","Introduction to C++","DISCUSSION","W1345",90
"SUMMER_2003","EMCB 110",0,"U0228678","OWENS, S. A.","CP SC 1021-001","Introduction to Java","LECTURE","M1015",90
"SUMMER_2003","MEB 3225",30,"U0228678","OWENS, S. A.","CP SC 1021-002","Introduction to Java","LABORATORY","T1200|H1200",90
"SUMMER_2003","MEB 3225",30,"U0228678","OWENS, S. A.","CP SC 1021-003","Introduction to Java","LABORATORY","T1345|H1345",90
"FALL_2004","EMCB 104",0,"U0029780","HOLLERBACH, J. M.","CP SC 1000-001","Engineering Computing","LECTURE","T1400|H1400",80
"FALL_2004","EMCB 226",0,"U0029780","HOLLERBACH, J. M.","CP SC 1000-002","Engineering Computing","LABORATORY","F0835",50
"FALL_2004","EMCB 226",0,"U0029780","HOLLERBACH, J. M.","CP SC 1000-003","Engineering Computing","LABORATORY","F0940",50
"FALL_2004","EMCB 226",0,"U0029780","HOLLERBACH, J. M.","CP SC 1000-004","Engineering Computing","LABORATORY","F1045",50
"FALL_2004","EMCB 226",0,"U0029780","HOLLERBACH, J. M.","CP SC 1000-005","Engineering Computing","LABORATORY","F1150",50
"FALL_2004","EMCB 226",0,"U0029780","HOLLERBACH, J. M.","CP SC 1000-006","Engineering Computing","LABORATORY","F1255",50
"FALL_2004","EMCB 104",0,"U0028988","ZACHARY, J. L.","CP SC 1010-001","Introduction To Unix","LECTURE","F1610",50
"FALL_2004","EMCB 122",0,"U0063547","JENSEN, P. A.","CP SC 1021-001","Introduction to Java","LECTURE","M1325",80
"FALL_2004","MEB 3225",30,"U0063547","JENSEN, P. A.","CP SC 1021-002","Introduction to Java","LABORATORY","W1255|F1255",50
"FALL_2004","MEB 3225",30,"U0063547","JENSEN, P. A.","CP SC 1021-003","Introduction to Java","LABORATORY","W1400|F1400",50
"FALL_2004","AEB 310",50,"U0028988","ZACHARY, J. L.","CP SC 1050-001","Computers in Society","LECTURE","M1255|W1255|F1255",50
"FALL_2004","OSH 175",120,"U0035173","THOMPSON, W. B.","CP SC 2000-001","Program Design C","LECTURE","T1400|H1400",80
"FALL_2004","EMCB 226",0,"U0035173","THOMPSON, W. B.","CP SC 2000-002","Program Design C","LABORATORY","F0940",50
"FALL_2004","EMCB 226",0,"U0035173","THOMPSON, W. B.","CP SC 2000-003","Program Design C","LABORATORY","F1045",50
"FALL_2004","FAMB MHGH",0,"U0028988","ZACHARY, J. L.","CP SC 2010-001","Computer Science I","LECTURE","T1400|H1400",80
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-002","Computer Science I","LABORATORY","M0835",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-003","Computer Science I","LABORATORY","M0940",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-004","Computer Science I","LABORATORY","M1045",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-005","Computer Science I","LABORATORY","M1150",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-006","Computer Science I","LABORATORY","M1255",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-007","Computer Science I","LABORATORY","M1400",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-008","Computer Science I","LABORATORY","M1505",50
"FALL_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 2010-009","Computer Science I","LABORATORY","M1610",50
"FALL_2004","EMCB 105",0,"U0263022","LEE, A. H.","CP SC 2020-001","Computer Science II","LECTURE","T1400|H1400",80
"FALL_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2020-002","Computer Science II","LABORATORY","F0835",50
"FALL_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2020-003","Computer Science II","LABORATORY","F0940",50
"FALL_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2020-004","Computer Science II","LABORATORY","F1045",50
"FALL_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2020-005","Computer Science II","LABORATORY","F1150",50
"FALL_2004","EMCB 104",0,"U9999993","KIRBY, R. M. I.","CP SC 2100-001","Discrete Structures","LECTURE","T1225|H1225",80
"FALL_2004","EMCB 110",0,"U9999993","KIRBY, R. M. I.","CP SC 2100-002","Discrete Structures","DISCUSSION","F1045",50
"FALL_2004","EMCB 120",0,"U9999993","KIRBY, R. M. I.","CP SC 2100-003","Discrete Structures","DISCUSSION","F1150",50
"FALL_2004","EMCB 122",0,"U9999993","KIRBY, R. M. I.","CP SC 2100-004","Discrete Structures","DISCUSSION","F1255",50
"FALL_2004","EMCB 103",0,"U0294360","SLIND, K. L.","CP SC 3100-001","Models Of Computation","LECTURE","T1225|H1225",80
"FALL_2004","EMCB 101",0,"U0281050","REGEHR, J.","CP SC 3400-001","Computer Systems","LECTURE","M1325|W1325",80
"FALL_2004","EMCB 101",0,"U0034190","KESSLER, R. R.","CP SC 3500-001","Software Practice","LECTURE","T1400|H1400",80
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-002","Software Practice","DISCUSSION","W0835",50
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-003","Software Practice","DISCUSSION","W0940",50
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-004","Software Practice","DISCUSSION","W1045",50
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-005","Software Practice","DISCUSSION","W1150",50
"FALL_2004","EMCB 120",0,"U0263022","LEE, A. H.","CP SC 3520-001","Programming Languages","LECTURE","T1045|H1045",80
"FALL_2004","EMCB 104",0,"U0028245","GOPALAKRISHNAN, G.","CP SC 3710-001","Computer Design Lab","LABORATORY","T1540|H1540",80
"FALL_2004","EMCB 101",0,"U0027837","HANSCOM, D.","CP SC 3810-001","Computer Architecture","LECTURE","T0835|H0835",115
"FALL_2004","EMCB 103",0,"U0030391","HOLLAAR, L. A.","CP SC 396-001","Introduction to Networks","SPECIAL TOPICS","M1845|W1845",80
"FALL_2004","EMCB 103",0,"U0030391","HOLLAAR, L. A.","CP SC 3960-001","Introduction to Networks","SPECIAL TOPICS","M1845|W1845",80
"FALL_2004","EMCB 208",0,"U0034459","GROW, R. W.","CP SC 3991-001","CE Junior Seminar","LECTURE","T1045",50
"FALL_2004","MEB 3105",60,"U0028988","ZACHARY, J. L.","CP SC 4010-001","Teaching Intro Comp Sci","LECTURE","W1505",55
"FALL_2004","MEB 3105",60,"U0032422","DAVIS, A. L.","CP SC 4710-001","Comptr Eng Sr Project","LECTURE","T1400|H1400",80
"FALL_2004","MEB 3225",30,"U0417384","SILVA, C. T.","CP SC 4960-001","Programming Challenges","SPECIAL TOPICS","W1505",50
"FALL_2004","EMCB 101",0,"U0034190","KESSLER, R. R.","CP SC 5010-001","Software Practice","LECTURE","T1400|H1400",80
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 5010-002","Software Practice","DISCUSSION","W0835",50
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 5010-003","Software Practice","DISCUSSION","W0940",50
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 5010-004","Software Practice","DISCUSSION","W1045",50
"FALL_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 5010-005","Software Practice","DISCUSSION","W1150",50
"FALL_2004","EMCB 114",0,"U0031775","SIKORSKI, C.","CP SC 5210-001","Adv Sci Computing I","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 112",0,"U0029780","HOLLERBACH, J. M.","CP SC 5310-001","Robotics","LECTURE","M1400|W1400|F1400",50
"FALL_2004","EMCB 208",0,"U0030110","HENDERSON, T. C.","CP SC 5320-001","Computer Vision","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 120",0,"U0028599","RILOFF, E. M.","CP SC 5340-001","Natural Language","LECTURE","T1400|H1400",80
"FALL_2004","EMCB 103",0,"U0029067","CARTER, J. B.","CP SC 5460-001","Operating Systems","LECTURE","M1325|W1325",80
"FALL_2004","EMCB 102",0,"U0412170","KASERA, S. K.","CP SC 5480-001","Networks","LECTURE","T0910|H0910",80
"FALL_2004","EMCB 105",0,"U9999996","SILVA, J. F. D. L. E.","CP SC 5530-001","Database Systems","LECTURE","M0940|W0940|F0940",50
"FALL_2004","EMCB 114",0,"U0028553","RIESENFELD, R. F.","CP SC 5540-001","Human/Computer Interact","LECTURE","M1045|W1045|F1045",50
"FALL_2004","EMCB 102",0,"U0361206","PRAUN, E. C.","CP SC 5610-001","Adv Computer Graphics I","LECTURE","T1400|H1400",80
"FALL_2004","EMCB 114",0,"U0237293","WHITAKER, R. T.","CP SC 5630-001","Scientifc Visualization","LECTURE","T1225|H1225",80
"FALL_2004","CRCC 115",102,"U0031683","BRUNVAND, E. L.","CP SC 5710-001","Digital VLSI Design","LECTURE","T1225|H1225",80
"FALL_2004","EMCB 112",0,"U0030884","MYERS, C. J.","CP SC 5750-001","Syn/Verif Asyn VLSI Sys","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 101",0,"U0415400","BALASUBRAMONIAN, R.","CP SC 5810-001","Adv Cptr Architecture","LECTURE","T1045|H1045",80
"FALL_2004","EMCB 103",0,"U0030391","HOLLAAR, L. A.","CP SC 5960-001","Introduction to Networks","SPECIAL TOPICS","M1845|W1845",80
"FALL_2004","MEB 3105",60,"U0028988","ZACHARY, J. L.","CP SC 5961-001","Graduate TA Workshop","SPECIAL TOPICS","W1505",55
"FALL_2004","MEB 3225",30,"U0028293","DRAKE, S. H.","CP SC 5963-001","Advanced Manufacturing","SPECIAL TOPICS","T1800",150
"FALL_2004","EMCB 114",0,"U0031775","SIKORSKI, C.","CP SC 6210-001","Adv Sci Computing I","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 112",0,"U0029780","HOLLERBACH, J. M.","CP SC 6310-001","Robotics","LECTURE","M1400|W1400|F1400",50
"FALL_2004","EMCB 208",0,"U0030110","HENDERSON, T. C.","CP SC 6320-001","Computer Vision","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 120",0,"U0028599","RILOFF, E. M.","CP SC 6340-001","Natural Language","LECTURE","T1400|H1400",80
"FALL_2004","WBB 212",30,"U0240900","WILLEMSEN, P.","CP SC 6360-001","Virtual Reality","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 102",0,"U0412170","KASERA, S. K.","CP SC 6480-001","Networks","LECTURE","T0910|H0910",80
"FALL_2004","EMCB 105",0,"U9999996","SILVA, J. F. D. L. E.","CP SC 6530-001","Database Systems","LECTURE","M0940|W0940|F0940",50
"FALL_2004","EMCB 114",0,"U0028553","RIESENFELD, R. F.","CP SC 6540-001","Human/Computer Interact","LECTURE","M1045|W1045|F1045",50
"FALL_2004","EMCB 102",0,"U0361206","PRAUN, E. C.","CP SC 6610-001","Adv Computer Graphics I","LECTURE","T1400|H1400",80
"FALL_2004","EMCB 114",0,"U0237293","WHITAKER, R. T.","CP SC 6630-001","Scientifc Visualization","LECTURE","T1225|H1225",80
"FALL_2004","MEB 3105",60,"U0028572","COHEN, E.","CP SC 6670-001","Cptr-Aided Geom Des I","LECTURE","T0910|H0910",80
"FALL_2004","CRCC 115",102,"U0031683","BRUNVAND, E. L.","CP SC 6710-001","Digital VLSI Design","LECTURE","T1225|H1225",80
"FALL_2004","EMCB 112",0,"U0030884","MYERS, C. J.","CP SC 6750-001","Syn & Ver Asyn VLSI Sys","LECTURE","T1540|H1540",80
"FALL_2004","EMCB 101",0,"U0415400","BALASUBRAMONIAN, R.","CP SC 6810-001","Adv Cptr Architecture","LECTURE","T1045|H1045",80
"FALL_2004","EMCB 105",0,"U0030391","HOLLAAR, L. A.","CP SC 696-001","Digital IP Law","SPECIAL TOPICS","T1800",105
"FALL_2004","EMCB 103",0,"U0068646","DYKMAN, N. A.","CP SC 696-002","Designing Complex Software","SPECIAL TOPICS","M1715|W1715",80
"FALL_2004","EMCB 105",0,"U0030391","HOLLAAR, L. A.","CP SC 6960-001","Digital IP Law","SPECIAL TOPICS","T1800",105
"FALL_2004","EMCB 103",0,"U0068646","DYKMAN, N. A.","CP SC 6961-001","Designing Complex Software","LECTURE","M1715|W1715",80
"FALL_2004","EMCB 103",0,"U0417384","SILVA, C. T.","CP SC 6962-001","Algorithms","SPECIAL TOPICS","T1715|H1715",80
"FALL_2004","EMCB 120",0,"U0361169","KALLA, P.","CP SC 6963-001","VLSI Logic Test Valid & Verif","SPECIAL TOPICS","M1255|W1255|F1255",50
"FALL_2004","EMCB 103",0,"U0030676","JOHNSON, C. R.","CP SC 7930-001","Advanced Seminar","SEMINAR","M1505|W1505|F1505",115
"FALL_2004","MEB 4560",1,"U0028138","LINDSTROM, G. E.","CP SC 7940-001","Seminar","SEMINAR","F1045",50
"FALL_2004","MEB 3490",1,"U0417384","SILVA, C. T.","CP SC 7940-002","Seminar","SEMINAR","F1150",115
"FALL_2004","MEB 2325",49,"U0034190","KESSLER, R. R.","CP SC 7940-003","Seminar","SEMINAR","W1400",115
"FALL_2004","EMCB 122",0,"U0028553","RIESENFELD, R. F.","CP SC 7940-005","Seminar","SEMINAR","T1400|H1400",80
"FALL_2004","MEB 1208",50,"U0361206","PRAUN, E. C.","CP SC 7940-006","Seminar","SEMINAR","F1205",50
"FALL_2004","EMCB 124",0,"U0415400","BALASUBRAMONIAN, R.","CP SC 7940-008","Seminar","SEMINAR","T1400",80
"FALL_2004","MEB 3105",60,"U0441894","TRICOCHE, X. M.","CP SC 7961-001","Flow Visualization","SPECIAL TOPICS","M1015|W1015",80
"SPRING_2004","EMCB 104",0,"U0028572","COHEN, E.","CP SC 1000-001","Engineering Computing","LECTURE","T1225|H1225",80
"SPRING_2004","EMCB 226",0,"U0028572","COHEN, E.","CP SC 1000-002","Engineering Computing","LABORATORY","F0835",50
"SPRING_2004","EMCB 226",0,"U0028572","COHEN, E.","CP SC 1000-003","Engineering Computing","LABORATORY","F0940",50
"SPRING_2004","EMCB 226",0,"U0028572","COHEN, E.","CP SC 1000-004","Engineering Computing","LABORATORY","F1045",50
"SPRING_2004","EMCB 226",0,"U0028572","COHEN, E.","CP SC 1000-005","Engineering Computing","LABORATORY","F1150",50
"SPRING_2004","EMCB 226",0,"U0028572","COHEN, E.","CP SC 1000-006","Engineering Computing","LABORATORY","F1255",50
"SPRING_2004","EMCB 104",0,"U0263022","LEE, A. H.","CP SC 1010-001","Introduction To Unix","LECTURE","F1610",50
"SPRING_2004","EMCB 104",0,"U0263022","LEE, A. H.","CP SC 2010-001","Computer Science I","LECTURE","M1400|W1400",80
"SPRING_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2010-002","Computer Science I","LABORATORY","F0835",50
"SPRING_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2010-003","Computer Science I","LABORATORY","F0940",50
"SPRING_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2010-004","Computer Science I","LABORATORY","F1045",50
"SPRING_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2010-005","Computer Science I","LABORATORY","F1150",50
"SPRING_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2010-006","Computer Science I","LABORATORY","F1255",50
"SPRING_2004","MEB 3225",30,"U0263022","LEE, A. H.","CP SC 2010-007","Computer Science I","LABORATORY","F1400",50
"SPRING_2004","EMCB 101",0,"U0027837","HANSCOM, D.","CP SC 2020-001","Computer Science II","LECTURE","T1400|H1400",80
"SPRING_2004","MEB 3225",30,"U0027837","HANSCOM, D.","CP SC 2020-002","Computer Science II","LABORATORY","M0835",50
"SPRING_2004","MEB 3225",30,"U0027837","HANSCOM, D.","CP SC 2020-003","Computer Science II","LABORATORY","M0940",50
"SPRING_2004","MEB 3225",30,"U0027837","HANSCOM, D.","CP SC 2020-004","Computer Science II","LABORATORY","M1045",50
"SPRING_2004","MEB 3225",30,"U0027837","HANSCOM, D.","CP SC 2020-005","Computer Science II","LABORATORY","M1150",50
"SPRING_2004","MEB 3225",30,"U0027837","HANSCOM, D.","CP SC 2020-006","Computer Science II","LABORATORY","M1255",50
"SPRING_2004","MEB 3225",30,"U0027837","HANSCOM, D.","CP SC 2020-007","Computer Science II","LABORATORY","M1400",50
"SPRING_2004","EMCB 105",0,"U0029515","SHIRLEY, P. S.","CP SC 2100-001","Discrete Structures","LECTURE","T1225|H1225",80
"SPRING_2004","EMCB 101",0,"U0035573","STENGER, F.","CP SC 3200-001","Scientific Computation","LECTURE","T1045|H1045",80
"SPRING_2004","EMCB 103",0,"U0034190","KESSLER, R. R.","CP SC 3500-001","Software Practice","LECTURE","T1400|H1400",80
"SPRING_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-002","Software Practice","DISCUSSION","W0940",50
"SPRING_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-003","Software Practice","DISCUSSION","W1045",50
"SPRING_2004","MEB 3225",30,"U0034190","KESSLER, R. R.","CP SC 3500-004","Software Practice","DISCUSSION","W0835",50
"SPRING_2004","EMCB 104",0,"U0417384","SILVA, C. T.","CP SC 3510-001","Algorithms/Data Structs","LECTURE","T1400|H1400",80
"SPRING_2004","MEB 3225",30,"U0417384","SILVA, C. T.","CP SC 3510-002","Algorithms/Data Structs","DISCUSSION","W1150",50
"SPRING_2004","MEB 3225",30,"U0417384","SILVA, C. T.","CP SC 3510-003","Algorithms/Data Structs","DISCUSSION","W1255",50
"SPRING_2004","MEB 3225",30,"U0417384","SILVA, C. T.","CP SC 3510-004","Algorithms/Data Structs","DISCUSSION","W1400",50
"SPRING_2004","MEB 3225",30,"U0417384","SILVA, C. T.","CP SC 3510-005","Algorithms/Data Structs","DISCUSSION","W1505",50
"SPRING_2004","EMCB 101",0,"U0028245","GOPALAKRISHNAN, G.","CP SC 3700-001","Digital System Design","LECTURE","T1225|H1225",80
"SPRING_2004","EMCB 102",0,"U0030884","MYERS, C. J.","CP SC 3720-001","Embedded Sys Design","LECTURE","T1225|H1225",80
"SPRING_2004","MEB 2265",1,"U0030884","MYERS, C. J.","CP SC 3720-002","Embedded Sys Design","LABORATORY","T1400",180
"SPRING_2004","MEB 2265",1,"U0030884","MYERS, C. J.","CP SC 3720-003","Embedded Sys Design","LABORATORY","F1150",180
"SPRING_2004","MEB 2265",1,"U0030884","MYERS, C. J.","CP SC 3720-004","Embedded Sys Design","LABORATORY","W1505",180
"SPRING_2004","MEB 2265",1,"U0030884","MYERS, C. J.","CP SC 3720-005","Embedded Sys Design","LABORATORY","H1400",180
"SPRING_2004","MEB 2265",1,"U0030884","MYERS, C. J.","CP SC 3720-006","Embedded Sys Design","LABORATORY","F0835",180
"SPRING_2004","EMCB 101",0,"U0027837","HANSCOM, D.","CP SC 3810-001","Computer Architecture","LECTURE","T0835|H0835",115
"SPRING_2004","MEB 3105",60,"U0032422","DAVIS, A. L.","CP SC 3992-001","CE Prethesis","LECTURE","T1045",50
"SPRING_2004","MEB 3225",30,"U0028988","ZACHARY, J. L.","CP SC 4010-001","Teaching Intro Comp Sci","LECTURE","W1610",50
"SPRING_2004","EMCB 105",0,"U0281050","REGEHR, J.","CP SC 4400-001","Computer Systems","LECTURE","T1540|H1540",80
"SPRING_2004","EMCB 102",0,"U0028599","RILOFF, E. M.","CP SC 4500-001","Softwre Engineering Lab","LECTURE","M1400|W1400|F1400",50
"SPRING_2004","EMCB 105",0,"U0263022","LEE, A. H.","CP SC 4540-001","Web Software Architecture","LECTURE","T1400|H1400",80
"SPRING_2004","MEB 3225",30,"U0361206","PRAUN, E. C.","CP SC 4960-001","Programming Challenges","SPECIAL TOPICS","W1505",50
"SPRING_2004","EMCB 112",0,"U0031683","BRUNVAND, E. L.","CP SC 4992-001","CE Senior Thesis II","LECTURE","T1045",50
